Transaction_ID,Company_ID,Product_ID,Quantity,Transaction_Date,Product_Price_trans,Total_Cost,Product_Name,Product_Price_prod,Company_Name,Company_Profit,Address,City,Product_Price,Month,Year,DayOfWeek,Is_Weekend,Is_High_Profit_Client,Price_Segment
2881.0,94.0,10.0,4.0,2024-07-25,,448000.0,SegmentX Targeting,89600,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",Cebu City,89600,7,2024,Thursday,0,1,Standard
2882.0,33.0,20.0,17.0,2020-11-02,,3584000.0,FinSphere Intelligence Suite,224000,Green  Consulting  33,52003.0,"Shaw blvd, barangay 707, mandaluyong, philippines!",Mandaluyong,224000,11,2020,Monday,0,0,Premium
2883.0,69.0,13.0,10.0,2024-06-30,,2156000.0,ForecastXcelerator ,196000,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",Quezon City,196000,6,2024,Sunday,1,1,Premium
2884.0,46.0,17.0,18.0,2024-02-15,168840.72386904116,2856000.0,RealTime Revenue,168000,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Pasig,168000,2,2024,Thursday,0,0,Premium
2885.0,12.0,1.0,10.0,2023-05-13,,1540000.0,FinPredictor Suite,140000,Quantum Network 12,91671.0,"Katipunan Ave, Barangay 123, Mandaluyong, Philippines",Mandaluyong,140000,5,2023,Saturday,1,0,Premium
2887.0,51.0,8.0,1.0,2023-05-09,137484.07370867766,302400.0,RiskRadar Monitor,151200,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Cebu City,151200,5,2023,Tuesday,0,0,Premium
2888.0,52.0,3.0,13.0,2023-01-24,94677.69637009628,1411200.0,TrendWise Forecaster,100800,Innovative  Industries  52,92408.0,"Roxas Blvd, Brgy. 303, Quezon City, Philippines",Quezon City,100800,1,2023,Tuesday,0,0,Standard
2889.0,81.0,6.0,11.0,2022-10-25,173430.05859731397,1792000.0,RevenueVue Dashboard,179200,Elite Enterprises 81,83079.0,"Katipunan Ave, Barangay 303, Taguig, Philippines",Taguig,179200,10,2022,Tuesday,0,0,Premium
2891.0,96.0,18.0,5.0,2024-09-15,129493.7194848914,672000.0,DashSync Analytics Hub,134400,Dynamic  Network  96,101428.0,"Alabang-Zapote Rd, Brgy. 456, Cebu City, Philippines",Cebu City,134400,9,2024,Sunday,1,1,Standard
2892.0,70.0,9.0,3.0,2024-04-10,120437.96529089332,224000.0,Product 9,112000,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,112000,4,2024,Wednesday,0,0,Standard
2893.0,57.0,1.0,16.0,2022-08-21,148103.19692374734,2380000.0,FinPredictor Suite,140000,Pioneer Corp 57,118114.0,"Katipunan ave, barangay 456, parañaque, philippines",Parañaque,140000,8,2022,Sunday,1,1,Premium
2894.0,86.0,9.0,20.0,2021-08-04,111703.51344143722,2128000.0,Product 9,112000,Pioneer Solutions 86,50910.0,"Alabang-Zapote Rd, Barangay 789, Baguio, Philippines",Baguio,112000,8,2021,Wednesday,0,0,Standard
2895.0,45.0,1.0,5.0,2021-07-12,127192.22263196162,840000.0,FinPredictor Suite,140000,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Mandaluyong,140000,7,2021,Monday,0,0,Premium
2896.0,59.0,3.0,16.0,2021-10-16,101587.78909232508,1612800.0,TrendWise Forecaster,100800,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Davao City,100800,10,2021,Saturday,1,0,Standard
2897.0,39.0,10.0,4.0,2022-01-22,81592.57699040636,358400.0,SegmentX Targeting,89600,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,89600,1,2022,Saturday,1,1,Standard
2898.0,37.0,12.0,4.0,2023-10-19,76691.13192859467,336000.0,BudgetMaster Pro,84000,Prime Holdings 37,62046.0,"Katipunan Ave, Barangay 456, Mandaluyong, Philippines",Mandaluyong,84000,10,2023,Thursday,0,0,Standard
2899.0,15.0,17.0,5.0,2021-01-13,170730.9454889427,672000.0,RealTime Revenue,168000,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",Taguig,168000,1,2021,Wednesday,0,1,Premium
2901.0,22.0,12.0,11.0,2022-02-20,91190.68263827576,1008000.0,BudgetMaster Pro,84000,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Pasig,84000,2,2022,Sunday,1,0,Standard
2902.0,4.0,17.0,17.0,2024-04-05,181417.8827774655,2856000.0,RealTime Revenue,168000,Prime Network 4,75301.5,"Alabang-Zapote Rd, Barangay 202, Taguig, Philippines",Taguig,168000,4,2024,Friday,0,0,Premium
2903.0,67.0,17.0,2.0,2021-08-27,151202.38752135332,336000.0,RealTime Revenue,168000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,168000,8,2021,Friday,0,0,Premium
2904.0,10.0,18.0,5.0,2024-04-26,142452.91343291636,537600.0,DashSync Analytics Hub,134400,Pioneer Network 10,65200.0,"Katipunan Ave, Barangay 101, Mandaluyong, Philippines",Mandaluyong,134400,4,2024,Friday,0,0,Standard
2905.2,59.0,19.0,19.0,2020-11-30,104136.42890644824,1904000.0,EcoNomix Modeler,95200,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Davao City,95200,11,2020,Monday,0,0,Standard
2906.4,66.0,3.0,9.0,2024-08-10,110813.81880782552,806400.0,TrendWise Forecaster,100800,Sky Ent.s 66,99381.0,"SLEX, Barangay 202, Parañaque, Philippines",Parañaque,100800,8,2024,Saturday,1,0,Standard
2907.6,92.0,11.0,14.0,2024-01-20,165293.81050013224,2352000.0,OptiFlow Automation,156800,Innovative  Corp  92,62959.0,"Taft ave, barangay 202, baguio, philippines",Baguio,156800,1,2024,Saturday,1,0,Premium
2908.8,46.0,5.0,17.0,2023-03-05,81443.07399452874,1428000.0,SalesSync Optimizer,84000,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Pasig,84000,3,2023,Sunday,1,0,Standard
2911.0,95.0,11.0,2.0,2022-07-05,168497.31626834805,313600.0,OptiFlow Automation,156800,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",Pasig,156800,7,2022,Tuesday,0,0,Premium
2912.0,17.0,6.0,9.0,2021-02-03,165075.30410329584,1612800.0,RevenueVue Dashboard,179200,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,179200,2,2021,Wednesday,0,1,Premium
2913.0,52.0,2.0,16.0,2024-10-09,151858.02336495166,2856000.0,MarketMinder Analytics,168000,Innovative  Industries  52,92408.0,"Roxas Blvd, Brgy. 303, Quezon City, Philippines",Quezon City,168000,10,2024,Wednesday,0,0,Premium
2915.0,49.0,8.0,13.0,2022-09-27,159376.94017719303,1814400.0,RiskRadar Monitor,151200,Tech Holdings 49,115517.0,"Edsa, barangay 303, quezon city, philippines",Quezon City,151200,9,2022,Tuesday,0,1,Premium
2916.0,52.0,18.0,4.0,2022-01-17,144464.48622585452,672000.0,DashSync Analytics Hub,134400,Innovative  Industries  52,92408.0,"Roxas Blvd, Brgy. 303, Quezon City, Philippines",Quezon City,134400,1,2022,Monday,0,0,Standard
2918.0,59.0,1.0,5.0,2021-02-05,145452.88484955762,840000.0,FinPredictor Suite,140000,Elite  Associates  59,49874.0,"EDSA, Barangay 404, Davao City, Philippines",Davao City,140000,2,2021,Friday,0,0,Premium
2919.0,3.0,10.0,19.0,2021-07-27,93347.2562176107,1702400.0,SegmentX Targeting,89600,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",Pasig,89600,7,2021,Tuesday,0,1,Standard
2920.0,70.0,6.0,9.0,2022-12-16,166468.01335682205,1612800.0,RevenueVue Dashboard,179200,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,179200,12,2022,Friday,0,0,Premium
2921.0,63.0,14.0,18.0,2021-10-10,131439.23928008004,2189600.0,InsightMax Insights Platform,128800,Tech Corp 63,52787.0,"Alabang-zapote rd, barangay 606, pasig, philippines",Pasig,128800,10,2021,Sunday,1,0,Standard
2924.0,71.0,9.0,19.0,2023-06-04,109852.15483991418,2128000.0,Product 9,112000,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",Parañaque,112000,6,2023,Sunday,1,1,Standard
2926.0,48.0,4.0,2.0,2022-08-19,110899.7408286866,246400.0,CustomerScope Insights,123200,Global  Corp  48,75301.5,"Katipunan ave, barangay 101, cebu city, philippines",Cebu City,123200,8,2022,Friday,0,0,Standard
2927.0,2.0,1.0,9.0,2022-02-16,134442.9888745031,1260000.0,FinPredictor Suite,140000,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Taguig,140000,2,2022,Wednesday,0,0,Premium
2928.0,17.0,8.0,2.0,2022-04-24,136154.38729050625,302400.0,RiskRadar Monitor,151200,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,151200,4,2022,Sunday,1,1,Premium
2930.0,51.0,19.0,20.0,2023-03-07,102672.82393409676,1808800.0,EcoNomix Modeler,95200,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Cebu City,95200,3,2023,Tuesday,0,0,Standard
2932.0,13.0,18.0,14.0,2022-04-01,132500.90193585737,1747200.0,DashSync Analytics Hub,134400,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Makati,134400,4,2022,Friday,0,0,Standard
2933.0,42.0,9.0,8.0,2024-03-06,,1008000.0,Product 9,112000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,112000,3,2024,Wednesday,0,0,Standard
2934.0,1.0,12.0,17.0,2024-07-10,83421.34187879211,1512000.0,BudgetMaster Pro,84000,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines",Pasig,84000,7,2024,Wednesday,0,0,Standard
2936.0,20.0,16.0,17.0,2022-09-06,114294.38980642444,1808800.0,SpendTrack Plus,106400,Pioneer Consulting 20,112720.0,"Ortigas ave, barangay 789, parañaque, philippines",Parañaque,106400,9,2022,Tuesday,0,1,Standard
2937.0,6.0,8.0,1.0,2024-06-10,145455.18025169836,151200.0,RiskRadar Monitor,151200,Elite Network 6,36967.0,"Katipunan Ave, Barangay 707, Davao City, Philippines",Davao City,151200,6,2024,Monday,0,0,Premium
2939.0,42.0,19.0,3.0,2021-10-08,89231.63100464002,380800.0,EcoNomix Modeler,95200,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,95200,10,2021,Friday,0,0,Standard
2940.0,46.0,6.0,4.0,2024-08-26,,537600.0,RevenueVue Dashboard,179200,Dynamic Ventures 46,93219.0,"SLEX, Barangay 789, Pasig, Philippines!",Pasig,179200,8,2024,Monday,0,0,Premium
2941.0,51.0,3.0,19.0,2024-01-29,91773.48164921584,1915200.0,TrendWise Forecaster,100800,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Cebu City,100800,1,2024,Monday,0,0,Standard
2942.0,79.0,4.0,7.0,2023-05-07,134502.64610692736,862400.0,CustomerScope Insights,123200,Sky Ventures 79,83106.0,"Alabang-Zapote Rd, Barangay 505, Parañaque, Philippines",Parañaque,123200,5,2023,Sunday,1,0,Standard
2943.3333333333335,45.0,5.0,14.0,2022-10-14,89181.67050844587,1176000.0,SalesSync Optimizer,84000,Prime Industries 45,99726.0,"Roxas Blvd, Barangay 404, Mandaluyong, Philippines",Mandaluyong,84000,10,2022,Friday,0,0,Standard
2944.6666666666665,23.0,19.0,2.0,2023-01-18,90729.27641776772,190400.0,EcoNomix Modeler,95200,Prime Corp 23,75301.5,"Slex, barangay 505, manila, philippines",Manila,95200,1,2023,Wednesday,0,0,Standard
2946.0,75.0,20.0,19.0,2021-11-04,,4032000.0,FinSphere Intelligence Suite,224000,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Parañaque,224000,11,2021,Thursday,0,0,Premium
2947.0,68.0,10.0,20.0,2023-07-04,91315.82004262376,1792000.0,SegmentX Targeting,89600,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",Taguig,89600,7,2023,Tuesday,0,1,Standard
2948.0,56.0,3.0,1.0,2022-02-11,106785.12658581365,100800.0,TrendWise Forecaster,100800,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Taguig,100800,2,2022,Friday,0,0,Standard
2950.0,1.0,16.0,15.0,2024-01-25,106004.69671519948,1596000.0,SpendTrack Plus,106400,Tech  Enterprises  1,80701.0,"EDSA, Barangay 606, Pasig, Philippines",Pasig,106400,1,2024,Thursday,0,0,Standard
2951.0,38.0,2.0,14.0,2023-08-31,176452.5893704396,2184000.0,MarketMinder Analytics,168000,Sky Network 38,100977.0,"Commonwealth Ave, Barangay 202, Makati, Philippines",Makati,168000,8,2023,Thursday,0,1,Premium
2952.0,78.0,9.0,2.0,2021-09-03,116975.46849332248,112000.0,Product 9,112000,Innovative Partners 78,71232.0,"Roxas Blvd, Barangay 123, Pasig, Philippines",Pasig,112000,9,2021,Friday,0,0,Standard
2954.5,67.0,20.0,18.0,2022-05-19,203679.05592166615,4032000.0,FinSphere Intelligence Suite,224000,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,224000,5,2022,Thursday,0,0,Premium
2957.0,42.0,12.0,4.0,2021-03-14,76467.96412802876,252000.0,BudgetMaster Pro,84000,Sky  Holdings  42,52233.0,"Ayala Avenue, Brgy. 101, Baguio, Philippines",Baguio,84000,3,2021,Sunday,1,0,Standard
2958.0,51.0,5.0,16.0,2023-11-22,78914.96058463202,1344000.0,SalesSync Optimizer,84000,Global  Holdings  51,30663.0,"Taft Ave, Barangay 456, Cebu City, Philippines",Cebu City,84000,11,2023,Wednesday,0,0,Standard
2959.0,77.0,3.0,6.0,2023-11-23,109246.61410015986,705600.0,TrendWise Forecaster,100800,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",Manila,100800,11,2023,Thursday,0,1,Standard
2960.0,52.0,16.0,15.0,2024-05-20,,1596000.0,SpendTrack Plus,106400,Innovative  Industries  52,92408.0,"Roxas Blvd, Brgy. 303, Quezon City, Philippines",Quezon City,106400,5,2024,Monday,0,0,Standard
2961.0,67.0,10.0,3.0,2021-12-01,81823.41738293828,358400.0,SegmentX Targeting,89600,Quantum Associates 67,74653.0,"Shaw Blvd, Barangay 202, Manila, Philippines",Manila,89600,12,2021,Wednesday,0,0,Standard
2962.0,15.0,15.0,18.0,2023-05-19,106975.46004351135,1814400.0,NexGen Segmentator,100800,Innovative Enterprises 15,111984.0,"Roxas Blvd, Barangay 456, Taguig, Philippines",Taguig,100800,5,2023,Friday,0,1,Standard
2963.0,22.0,10.0,16.0,2024-01-27,92284.45689432631,1433600.0,SegmentX Targeting,89600,Sky Ent.s 22,54853.0,"SLEX, Barangay 202, Pasig, Philippines",Pasig,89600,1,2024,Saturday,1,0,Standard
2964.0,68.0,20.0,20.0,2021-11-08,239300.32685973527,4480000.0,FinSphere Intelligence Suite,224000,Innovative  Solutions  68,112018.0,"Katipunan ave, barangay 101, taguig, philippines",Taguig,224000,11,2021,Monday,0,1,Premium
2966.0,70.0,13.0,18.0,2023-01-24,213683.08170175407,3528000.0,ForecastXcelerator ,196000,Prime Network 70,62252.0,"Alabang-Zapote Rd, Barangay 456, Baguio, Philippines",Baguio,196000,1,2023,Tuesday,0,0,Premium
2967.0,26.0,11.0,7.0,2021-03-29,152293.01153203164,1254400.0,OptiFlow Automation,156800,Tech Associates 26,31238.0,"Taft ave, brgy. 456, manila, philippines",Manila,156800,3,2021,Monday,0,0,Premium
2969.0,83.0,18.0,11.0,2021-03-27,132258.86346344228,1478400.0,DashSync Analytics Hub,134400,Tech  Enterprises  83,72135.0,"Ayala Avenue, Brgy. 707, Baguio, Philippines",Baguio,134400,3,2021,Saturday,1,0,Standard
2970.0,87.0,13.0,16.0,2021-03-16,,3332000.0,ForecastXcelerator ,196000,Tech  Ventures  87,37141.0,"Alabang-Zapote Rd, Barangay 505, Quezon City, Philippines",Quezon City,196000,3,2021,Tuesday,0,0,Premium
2971.0,43.0,12.0,11.0,2021-05-21,81807.55505969851,924000.0,BudgetMaster Pro,84000,Quantum Network 43,113336.0,"Ortigas Ave, Barangay 404, Cebu City, Philippines",Cebu City,84000,5,2021,Friday,0,1,Standard
2972.5,9.0,8.0,7.0,2023-04-22,155171.49965976548,1058400.0,RiskRadar Monitor,151200,Global Enterprises 9,96046.0,"Slex, barangay 123, pasig, philippines",Pasig,151200,4,2023,Saturday,1,0,Premium
2974.0,3.0,5.0,20.0,2021-08-13,91148.83394512856,1596000.0,SalesSync Optimizer,84000,Quantum Associates 3,110664.0,"Roxas Blvd, Barangay 505, Pasig, Philippines",Pasig,84000,8,2021,Friday,0,1,Standard
2976.0,84.0,17.0,11.0,2021-07-06,170618.06493766638,1680000.0,RealTime Revenue,168000,Green  Solutions  84,75301.5,"SLEX, Barangay 456, Taguig, Philippines",Taguig,168000,7,2021,Tuesday,0,0,Premium
2977.0,94.0,18.0,3.0,2022-08-18,129309.90396621134,403200.0,DashSync Analytics Hub,134400,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",Cebu City,134400,8,2022,Thursday,0,1,Standard
2978.0,69.0,11.0,19.0,2022-04-22,155733.55935979818,2979200.0,OptiFlow Automation,156800,Global Solutions 69,116217.0,"Ayala Avenue, Barangay 505, Quezon City, Philippines",Quezon City,156800,4,2022,Friday,0,1,Premium
2979.0,5.0,11.0,13.0,2021-07-21,,2195200.0,OptiFlow Automation,156800,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Makati,156800,7,2021,Wednesday,0,0,Premium
2980.0,82.0,18.0,17.0,2022-11-10,145418.7895337505,2284800.0,DashSync Analytics Hub,134400,Prime Industries 82,55028.0,"Commonwealth Ave, Barangay 707, Pasig, Philippines",Pasig,134400,11,2022,Thursday,0,0,Standard
2981.0,39.0,19.0,10.0,2021-08-26,93838.63107613358,1047200.0,EcoNomix Modeler,95200,Prime  Consulting  39,107255.0,"Ortigas Ave, Barangay 606, Davao City, Philippines",Davao City,95200,8,2021,Thursday,0,1,Standard
2982.0,95.0,12.0,8.0,2021-08-14,75833.65857647326,672000.0,BudgetMaster Pro,84000,Green Network 95,40051.0,"Alabang-Zapote Rd, Barangay 789, Pasig, Philippines",Pasig,84000,8,2021,Saturday,1,0,Standard
2983.0,32.0,9.0,4.0,2022-08-01,,448000.0,Product 9,112000,Prime  Consulting  32,34470.0,"Roxas blvd, barangay 505, quezon city, philippines",Quezon City,112000,8,2022,Monday,0,0,Standard
2984.0,2.0,15.0,3.0,2021-07-23,95894.56999801927,302400.0,NexGen Segmentator,100800,Global  Partners  2,80511.0,"Commonwealth Ave, Barangay 789, Taguig, Philippines",Taguig,100800,7,2021,Friday,0,0,Standard
2985.0,77.0,11.0,6.0,2022-01-10,142246.4912697668,940800.0,OptiFlow Automation,156800,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",Manila,156800,1,2022,Monday,0,1,Premium
2986.0,56.0,18.0,13.0,2023-04-20,132443.09364994345,1747200.0,DashSync Analytics Hub,134400,Pioneer  Ent.s  56,61087.0,"EDSA, Barangay 404, Taguig, Philippines",Taguig,134400,4,2023,Thursday,0,0,Standard
2987.0,93.0,12.0,14.0,2024-01-16,88187.48355261402,1260000.0,BudgetMaster Pro,84000,Innovative Holdings 93,79192.0,"EDSA, Barangay 789, Davao City, Philippines",Davao City,84000,1,2024,Tuesday,0,0,Standard
2988.0,73.0,15.0,17.0,2024-04-15,105590.5550504575,1612800.0,NexGen Segmentator,100800,Dynamic  Ventures  73,92185.0,"Alabang-Zapote Rd, Barangay 707, Cebu City, Philippines",Cebu City,100800,4,2024,Monday,0,0,Standard
2991.0,94.0,9.0,13.0,2023-05-27,115257.96729253272,1344000.0,Product 9,112000,Pioneer Associates 94,109711.0,"Commonwealth Ave, Brgy. 202, Cebu City, Philippines!",Cebu City,112000,5,2023,Saturday,1,1,Standard
2992.0,50.0,20.0,12.0,2022-04-18,220494.24537173376,2912000.0,FinSphere Intelligence Suite,224000,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Baguio,224000,4,2022,Monday,0,0,Premium
2993.0,55.0,17.0,19.0,2023-09-03,181688.31880130144,3192000.0,RealTime Revenue,168000,Innovative Holdings 55,49158.0,"Slex, barangay 404, taguig, philippines",Taguig,168000,9,2023,Sunday,1,0,Premium
2994.0,71.0,15.0,4.0,2021-09-28,,403200.0,NexGen Segmentator,100800,Prime Associates 71,103332.0,"EDSA, Brgy. 303, Parañaque, Philippines",Parañaque,100800,9,2021,Tuesday,0,1,Standard
2995.0,5.0,3.0,9.0,2023-12-26,93514.40300937304,907200.0,TrendWise Forecaster,100800,Elite  Ventures  5,69427.0,"Ayala Avenue, Barangay 101, Makati, Philippines",Makati,100800,12,2023,Tuesday,0,0,Standard
2997.0,24.0,1.0,21.0,2024-07-20,145857.11196560398,2940000.0,FinPredictor Suite,140000,Tech  Solutions  24,89757.0,"Alabang-Zapote Rd, Barangay 456, Mandaluyong, Philippines",Mandaluyong,140000,7,2024,Saturday,1,0,Premium
2998.0,18.0,11.0,17.0,2022-12-26,158054.02728221298,2822400.0,OptiFlow Automation,156800,Sky Network 18,68892.0,"Katipunan Ave, Barangay 707, Cebu City, Philippines",Cebu City,156800,12,2022,Monday,0,0,Premium
2999.0,58.0,17.0,20.0,2024-01-25,178887.4676675014,3192000.0,RealTime Revenue,168000,Tech Ventures 58,83121.0,"Roxas Blvd, Brgy. 505, Pasig, Philippines",Pasig,168000,1,2024,Thursday,0,0,Premium
3000.0,65.0,5.0,16.0,2024-07-17,88435.90478413038,1428000.0,SalesSync Optimizer,84000,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines",Parañaque,84000,7,2024,Wednesday,0,0,Standard
3001.0,65.0,19.0,10.0,2022-09-12,97265.475531681,856800.0,EcoNomix Modeler,95200,Tech Associates 65,51705.0,"Ortigas ave, barangay 404, parañaque, philippines",Parañaque,95200,9,2022,Monday,0,0,Standard
3002.0,29.0,16.0,2.0,2021-05-13,106576.16048273195,319200.0,SpendTrack Plus,106400,Sky  Industries  29,61952.0,"Edsa, brgy. 606, makati, philippines!",Makati,106400,5,2021,Thursday,0,0,Standard
3005.0,75.0,5.0,17.0,2023-05-16,90481.44413059484,1344000.0,SalesSync Optimizer,84000,Green Industries 75,71538.0,"Commonwealth ave, barangay 123, parañaque, philippines",Parañaque,84000,5,2023,Tuesday,0,0,Standard
3006.0,50.0,19.0,7.0,2024-10-20,87487.17415077271,571200.0,EcoNomix Modeler,95200,Sky Associates 50,32118.0,"Alabang-Zapote Rd, Brgy. 303, Baguio, Philippines",Baguio,95200,10,2024,Sunday,1,0,Standard
3007.0,17.0,8.0,10.0,2022-04-30,155798.855963589,1512000.0,RiskRadar Monitor,151200,Dynamic Solutions 17,100246.0,"Ayala avenue, brgy. 404, baguio, philippines",Baguio,151200,4,2022,Saturday,1,1,Premium
3008.0,77.0,6.0,16.0,2024-01-18,175732.5393359525,2867200.0,RevenueVue Dashboard,179200,Prime Consulting 77,110398.0,"Alabang-Zapote Rd, Barangay 456, Manila, Philippines",Manila,179200,1,2024,Thursday,0,1,Premium
3009.0,13.0,16.0,14.0,2023-07-13,102032.99021639596,1489600.0,SpendTrack Plus,106400,Quantum  Enterprises  13,88168.0,"Taft Ave, Barangay 606, Makati, Philippines!",Makati,106400,7,2023,Thursday,0,0,Standard
